Squad_Code,Year,Name,Text
f5dfc256,2021-2022,Leonardo-Cesar-Jardim,Leonardo-Cesar-Jardim-Match-Logs
dee3013b,2021-2022,Finn-Dahmen,Finn-Dahmen-Match-Logs
a179d516,2021-2022,Willy-Caballero,Willy-Caballero-Match-Logs
62124972,2021-2022,Ouparine-Djoco,Ouparine-Djoco-Match-Logs
a9dc785c,2021-2022,Neto,Neto-Match-Logs
2434f24a,2021-2022,Benoit-Costil,Benoit-Costil-Match-Logs
67f649be,2021-2022,Ionut-Radu,Ionut-Radu-Match-Logs
28a65a2c,2021-2022,Jessy-Moulin,Jessy-Moulin-Match-Logs
a111cf41,2021-2022,Juan-Musso,Juan-Musso-Match-Logs
6a713852,2021-2022,Robert-Sanchez,Robert-Sanchez-Match-Logs
73e2f6eb,2021-2022,Philipp-Tschauner,Philipp-Tschauner-Match-Logs
1940be91,2021-2022,Christian-Fruchtl,Christian-Fruchtl-Match-Logs
97852360,2021-2022,Fernando-Pacheco,Fernando-Pacheco-Match-Logs
7956236f,2021-2022,Emiliano-Martinez,Emiliano-Martinez-Match-Logs
c818c4d9,2021-2022,Luca-Zidane,Luca-Zidane-Match-Logs
b056e3da,2021-2022,Ciprian-Tatarusanu,Ciprian-Tatarusanu-Match-Logs
54f6afe3,2021-2022,Petar-Zovko,Petar-Zovko-Match-Logs
a01c3d54,2021-2022,Aitor-Fernandez,Aitor-Fernandez-Match-Logs
380a15e2,2021-2022,Dimitry-Bertaud,Dimitry-Bertaud-Match-Logs
e7ee38c3,2021-2022,Robin-Olsen,Robin-Olsen-Match-Logs
f02dde20,2021-2022,Adrian-Semper,Adrian-Semper-Match-Logs
1d2d5cc8,2021-2022,Steve-Mandanda,Steve-Mandanda-Match-Logs
9d12e142,2021-2022,Roman-Burki,Roman-Burki-Match-Logs
b90c4a43,2021-2022,Diant-Ramaj,Diant-Ramaj-Match-Logs
67669ce7,2021-2022,Aaron-Escandell,Aaron-Escandell-Match-Logs
d6e3d7fb,2021-2022,Jesus-Owono,Jesus-Owono-Match-Logs
4d6a842d,2021-2022,Andreas-Linde,Andreas-Linde-Match-Logs
2d70dbe5,2021-2022,Paul-Nardi,Paul-Nardi-Match-Logs
9f941969,2021-2022,Manuel-Riemann,Manuel-Riemann-Match-Logs
76eca7e2,2021-2022,Wayne-Hennessey,Wayne-Hennessey-Match-Logs
f38284bb,2021-2022,Alejandro-Primo,Alejandro-Primo-Match-Logs
e8c5dd4d,2021-2022,Arthur-Desmas,Arthur-Desmas-Match-Logs
a92ab7be,2021-2022,Mark-Flekken,Mark-Flekken-Match-Logs
14a96e1c,2021-2022,Niki-Maenpaa,Niki-Maenpaa-Match-Logs
28d596a0,2021-2022,Kepa-Arrizabalaga,Kepa-Arrizabalaga-Match-Logs
0acda699,2021-2022,Francesco-Bardi,Francesco-Bardi-Match-Logs
1c0eea98,2021-2022,Daniel-Bachmann,Daniel-Bachmann-Match-Logs
5ee6e943,2021-2022,Marc-Aurele-Caillard,Marc-Aurele-Caillard-Match-Logs
ee8508c0,2021-2022,Jan-Oblak,Jan-Oblak-Match-Logs
28300a16,2021-2022,Jason-Steele,Jason-Steele-Match-Logs
4eae5bc4,2021-2022,Diego-Conde,Diego-Conde-Match-Logs
3061e1ec,2021-2022,Andriy-Lunin,Andriy-Lunin-Match-Logs
10072610,2021-2022,Claudio-Bravo,Claudio-Bravo-Match-Logs
903b6e8b,2021-2022,Jose-Sa,Jose-Sa-Match-Logs
25bdea4b,2021-2022,Sascha-Burchert,Sascha-Burchert-Match-Logs
7b5f516f,2021-2022,Francesco-Rossi,Francesco-Rossi-Match-Logs
f058ed1f,2021-2022,Gianluca-Pegolo,Gianluca-Pegolo-Match-Logs
83e0eeb4,2021-2022,Michael-Esser,Michael-Esser-Match-Logs
17a1299d,2021-2022,Javier-Diaz,Javier-Diaz-Match-Logs
c1242d4e,2021-2022,Stefan-Ortega,Stefan-Ortega-Match-Logs
7d3e7da6,2021-2022,Sven-Ulreich,Sven-Ulreich-Match-Logs
db87a2c4,2021-2022,Marcin-Bulka,Marcin-Bulka-Match-Logs
a4995f48,2021-2022,Sergio-Herrera,Sergio-Herrera-Match-Logs
db3164e1,2021-2022,Gauthier-Gallon,Gauthier-Gallon-Match-Logs
c631f952,2021-2022,Jonas-Omlin,Jonas-Omlin-Match-Logs
db401046,2021-2022,Koen-Casteels,Koen-Casteels-Match-Logs
4535e4bb,2021-2022,Mathew-Ryan,Mathew-Ryan-Match-Logs
8778c910,2021-2022,Manuel-Neuer,Manuel-Neuer-Match-Logs
d4b73232,2021-2022,Giorgi-Mamardashvili,Giorgi-Mamardashvili-Match-Logs
58bc7d18,2021-2022,Kiko-Casilla,Kiko-Casilla-Match-Logs
c89e8aae,2021-2022,Pavao-Pervan,Pavao-Pervan-Match-Logs
5f0241b2,2021-2022,Sergio-Rico,Sergio-Rico-Match-Logs
625c144a,2021-2022,Geronimo-Rulli,Geronimo-Rulli-Match-Logs
9f5a610b,2021-2022,Wladimiro-Falcone,Wladimiro-Falcone-Match-Logs
6c4776b1,2021-2022,Jeremias-Ledesma,Jeremias-Ledesma-Match-Logs
3318286e,2021-2022,Luis-Maximiano,Luis-Maximiano-Match-Logs
c67cd65c,2021-2022,Ruben-Vezo,Ruben-Vezo-Match-Logs
b98cea65,2021-2022,Danijel-Petkovic,Danijel-Petkovic-Match-Logs
87436846,2021-2022,Marvin-Schwabe,Marvin-Schwabe-Match-Logs
6b625ac2,2021-2022,Illan-Meslier,Illan-Meslier-Match-Logs
834b5c4c,2021-2022,Matz-Sels,Matz-Sels-Match-Logs
d3ce0e89,2021-2022,Danny-Ward,Danny-Ward-Match-Logs
2c127b6f,2021-2022,Wuilker-Farinez,Wuilker-Farinez-Match-Logs
cc70a1d5,2021-2022,Jack-Butland,Jack-Butland-Match-Logs
cc1a0c57,2021-2022,Jeroen-Zoet,Jeroen-Zoet-Match-Logs
11d8aff0,2021-2022,Josep-Martinez,Josep-Martinez-Match-Logs
08f5afaa,2021-2022,Gianluigi-Donnarumma,Gianluigi-Donnarumma-Match-Logs
f127d782,2021-2022,Alvaro-Fernandez,Alvaro-Fernandez-Match-Logs
7ba6d84e,2021-2022,David-de-Gea,David-de-Gea-Match-Logs
ae7d0ecd,2021-2022,Alexandre-Oukidja,Alexandre-Oukidja-Match-Logs
ce17b5eb,2021-2022,Kevin-Trapp,Kevin-Trapp-Match-Logs
87b498b0,2021-2022,Joan-Garcia,Joan-Garcia-Match-Logs
28dabd43,2021-2022,Paul-Bernardoni,Paul-Bernardoni-Match-Logs
cbac6ec9,2021-2022,Florian-Muller,Florian-Muller-Match-Logs
cf1c23d8,2021-2022,Daniele-Padelli,Daniele-Padelli-Match-Logs
466fb2c5,2021-2022,Aaron-Ramsdale,Aaron-Ramsdale-Match-Logs
457cb02f,2021-2022,Ivor-Pandur,Ivor-Pandur-Match-Logs
62ba5881,2021-2022,Stefanos-Kapino,Stefanos-Kapino-Match-Logs
f7d3a773,2021-2022,Anthony-Mandrea,Anthony-Mandrea-Match-Logs
b1f0b916,2021-2022,Giacomo-Satalino,Giacomo-Satalino-Match-Logs
6f51e382,2021-2022,Marc-Andre-ter-Stegen,Marc-Andre-ter-Stegen-Match-Logs
01b8a2b2,2021-2022,Wojciech-Szczesny,Wojciech-Szczesny-Match-Logs
3f70db80,2021-2022,Kristoffer-Klaesson,Kristoffer-Klaesson-Match-Logs
77d6fd4d,2021-2022,Guglielmo-Vicario,Guglielmo-Vicario-Match-Logs
8a6ab963,2021-2022,Andrey-Lunyov,Andrey-Lunyov-Match-Logs
4e7db402,2021-2022,Alban-Lafont,Alban-Lafont-Match-Logs
f26dee6b,2021-2022,Jens-Grahl,Jens-Grahl-Match-Logs
d6f6ce93,2021-2022,Julian-Pollersbeck,Julian-Pollersbeck-Match-Logs
f554e29b,2021-2022,Alessio-Cragno,Alessio-Cragno-Match-Logs
339fe0e8,2021-2022,Thomas-Strakosha,Thomas-Strakosha-Match-Logs
9328b835,2021-2022,Lukasz-Fabianski,Lukasz-Fabianski-Match-Logs
c9c32262,2021-2022,Luca-Lezzerini,Luca-Lezzerini-Match-Logs
085e71a7,2021-2022,Bartlomiej-Dragowski,Bartlomiej-Dragowski-Match-Logs
880fcdbb,2021-2022,Davide-Marfella,Davide-Marfella-Match-Logs
53af52f3,2021-2022,Kasper-Schmeichel,Kasper-Schmeichel-Match-Logs
be13e5a8,2021-2022,Stefan-Bajic,Stefan-Bajic-Match-Logs
939bc634,2021-2022,Jonas-Lossl,Jonas-Lossl-Match-Logs
fc70e345,2021-2022,Stole-Dimitrievski,Stole-Dimitrievski-Match-Logs
bcb2ccd8,2021-2022,Peter-Gulacsi,Peter-Gulacsi-Match-Logs
74733221,2021-2022,Romain-Salin,Romain-Salin-Match-Logs
cd59b9df,2021-2022,Gregor-Kobel,Gregor-Kobel-Match-Logs
da8b19e2,2021-2022,John-Ruddy,John-Ruddy-Match-Logs
a8a3d139,2021-2022,Jed-Steer,Jed-Steer-Match-Logs
e358587b,2021-2022,Pepe-Reina,Pepe-Reina-Match-Logs
19e50035,2021-2022,Freddie-Woodman,Freddie-Woodman-Match-Logs
69a57596,2018,Evan-Bush,Evan-Bush-Match-Logs
e224e90f,2018,Bryan-Meredith,Bryan-Meredith-Match-Logs
581cfcab,2018,Stefan-Marinovic,Stefan-Marinovic-Match-Logs
69ed2fcc,2018,Luis-Lopez-Fernandez,Luis-Lopez-Fernandez-Match-Logs
9903a3cb,2018,Brad-Knighton,Brad-Knighton-Match-Logs
ca1c6f3d,2018,Jimmy-Maurer,Jimmy-Maurer-Match-Logs
0d3f30b9,2018,Adam-Grinwis,Adam-Grinwis-Match-Logs
cc741f50,2018,Tim-Melia,Tim-Melia-Match-Logs
5ba8a3f3,2018,Andrew-Putna,Andrew-Putna-Match-Logs
271b1811,2018,Patrick-McLain,Patrick-McLain-Match-Logs
c1205184,2018,Clint-Irwin,Clint-Irwin-Match-Logs
10f6f942,2018,Earl-Edwards-Jr,Earl-Edwards-Jr-Match-Logs
467f09c8,2018,Joe-Willis,Joe-Willis-Match-Logs
18f0723b,2018,Ryan-Meara,Ryan-Meara-Match-Logs
8a37dd84,2018,Tyler-Deric,Tyler-Deric-Match-Logs
4598ac94,2018,Bobby-Shuttleworth,Bobby-Shuttleworth-Match-Logs
cf975d73,2018,Nick-Rimando,Nick-Rimando-Match-Logs
fff21763,2018,Brian-Rowe,Brian-Rowe-Match-Logs
c164335e,2018,Sean-Johnson,Sean-Johnson-Match-Logs
06caac45,2018,Zac-MacMath,Zac-MacMath-Match-Logs
977791f4,2018,JT-Marcinkowski,JT-Marcinkowski-Match-Logs
42130443,2018,Zack-Steffen,Zack-Steffen-Match-Logs
44a7dc84,2018,Matt-Lampson,Matt-Lampson-Match-Logs
31539d1e,2018,Jake-Gleeson,Jake-Gleeson-Match-Logs
8b388dd5,2018,Chris-Seitz,Chris-Seitz-Match-Logs
063adc5e,2018,Jon-Kempin,Jon-Kempin-Match-Logs
203a7651,2018,Jesse-Gonzalez,Jesse-Gonzalez-Match-Logs
7fd42a85,2018,David-Bingham,David-Bingham-Match-Logs
2.49E+14,2018,John-McCarthy,John-McCarthy-Match-Logs
f7927c06,2018,Paul-Christensen,Paul-Christensen-Match-Logs
4277b946,2018,Jeff-Attinella,Jeff-Attinella-Match-Logs
ed6320b7,2018,Steve-Clark,Steve-Clark-Match-Logs
b3b21a11,2018,Andre-Blake,Andre-Blake-Match-Logs
873fdbdf,2018,Stefan-Cleveland,Stefan-Cleveland-Match-Logs
aa28a396,2018,Alex-Bono,Alex-Bono-Match-Logs
6a1940d5,2018,Brad-Stuver,Brad-Stuver-Match-Logs
4a51ba65,2018,Matt-Turner,Matt-Turner-Match-Logs
c444465e,2018,Tim-Howard,Tim-Howard-Match-Logs
c5487a34,2018,Andrew-Tarbell,Andrew-Tarbell-Match-Logs
4903c3a6,2018,Richard-Sanchez,Richard-Sanchez-Match-Logs
c3e50b67,2018,Joe-Bendik,Joe-Bendik-Match-Logs
4a8af93c,2018,Alec-Kann,Alec-Kann-Match-Logs
d899e3bf,2018,Brad-Guzan,Brad-Guzan-Match-Logs
7827a6b3,2018,Tyler-Miller,Tyler-Miller-Match-Logs
28269907,2018,David-Ousted,David-Ousted-Match-Logs
15e6b513,2018,Luis-Robles,Luis-Robles-Match-Logs
1d0a0f3e,2018,Stefan-Frei,Stefan-Frei-Match-Logs
012fc030,2018,Bill-Hamid,Bill-Hamid-Match-Logs
cf975d73,2019,Nick-Rimando,Nick-Rimando-Match-Logs
ca1c6f3d,2019,Jimmy-Maurer,Jimmy-Maurer-Match-Logs
2f49476c,2019,Matt-Freese,Matt-Freese-Match-Logs
5ba8a3f3,2019,Andrew-Putna,Andrew-Putna-Match-Logs
5.51E+06,2019,Pablo-Sisniega,Pablo-Sisniega-Match-Logs
c4173f1a,2019,Vito-Mannone,Vito-Mannone-Match-Logs
1d0a0f3e,2019,Stefan-Frei,Stefan-Frei-Match-Logs
cc741f50,2019,Tim-Melia,Tim-Melia-Match-Logs
5c07e176,2019,Carlos-Coronel,Carlos-Coronel-Match-Logs
aa28a396,2019,Alex-Bono,Alex-Bono-Match-Logs
ea42e480,2019,Maxime-Crepeau,Maxime-Crepeau-Match-Logs
6904a59a,2019,Mario-Daniel-Vega,Mario-Daniel-Vega-Match-Logs
b3b21a11,2019,Andre-Blake,Andre-Blake-Match-Logs
7fd42a85,2019,David-Bingham,David-Bingham-Match-Logs
c1205184,2019,Clint-Irwin,Clint-Irwin-Match-Logs
1fa85681,2019,Przemyslaw-Tyton,Przemyslaw-Tyton-Match-Logs
8a37dd84,2019,Tyler-Deric,Tyler-Deric-Match-Logs
69a57596,2019,Evan-Bush,Evan-Bush-Match-Logs
c444465e,2019,Tim-Howard,Tim-Howard-Match-Logs
18f0723b,2019,Ryan-Meara,Ryan-Meara-Match-Logs
9903a3cb,2019,Brad-Knighton,Brad-Knighton-Match-Logs
d9178ea2,2019,Spencer-Richey,Spencer-Richey-Match-Logs
ed6320b7,2019,Steve-Clark,Steve-Clark-Match-Logs
bf8e9c98,2019,Eric-Dick,Eric-Dick-Match-Logs
e3b198bc,2019,Kenneth-Kronholm,Kenneth-Kronholm-Match-Logs
44a7dc84,2019,Matt-Lampson,Matt-Lampson-Match-Logs
203a7651,2019,Jesse-Gonzalez,Jesse-Gonzalez-Match-Logs
4277b946,2019,Jeff-Attinella,Jeff-Attinella-Match-Logs
d899e3bf,2019,Brad-Guzan,Brad-Guzan-Match-Logs
c164335e,2019,Sean-Johnson,Sean-Johnson-Match-Logs
0d5c0218,2019,Clement-Diop,Clement-Diop-Match-Logs
06caac45,2019,Zac-MacMath,Zac-MacMath-Match-Logs
4b1cbf4d,2019,Greg-Ranjitsingh,Greg-Ranjitsingh-Match-Logs
fff21763,2019,Brian-Rowe,Brian-Rowe-Match-Logs
5480ae05,2019,Quentin-Westberg,Quentin-Westberg-Match-Logs
012fc030,2019,Bill-Hamid,Bill-Hamid-Match-Logs
28269907,2019,David-Ousted,David-Ousted-Match-Logs
8b388dd5,2019,Chris-Seitz,Chris-Seitz-Match-Logs
6a1940d5,2019,Brad-Stuver,Brad-Stuver-Match-Logs
7827a6b3,2019,Tyler-Miller,Tyler-Miller-Match-Logs
d52cd2a0,2019,Adrian-Zendejas,Adrian-Zendejas-Match-Logs
c3e50b67,2019,Joe-Bendik,Joe-Bendik-Match-Logs
aa133046,2019,Cody-Cropper,Cody-Cropper-Match-Logs
063adc5e,2019,Jon-Kempin,Jon-Kempin-Match-Logs
4a51ba65,2019,Matt-Turner,Matt-Turner-Match-Logs
467f09c8,2019,Joe-Willis,Joe-Willis-Match-Logs
6b33d86b,2019,Eloy-Room,Eloy-Room-Match-Logs
15e6b513,2019,Luis-Robles,Luis-Robles-Match-Logs
42130443,2019,Zack-Steffen,Zack-Steffen-Match-Logs
15e6b513,2020,Luis-Robles,Luis-Robles-Match-Logs
467f09c8,2020,Joe-Willis,Joe-Willis-Match-Logs
2f49476c,2020,Matt-Freese,Matt-Freese-Match-Logs
901408ac,2020,James-Pantemis,James-Pantemis-Match-Logs
203a7651,2020,Jesse-Gonzalez,Jesse-Gonzalez-Match-Logs
fff21763,2020,Brian-Rowe,Brian-Rowe-Match-Logs
f3c1d6c2,2020,Connor-Sparrow,Connor-Sparrow-Match-Logs
1d0a0f3e,2020,Stefan-Frei,Stefan-Frei-Match-Logs
e224e90f,2020,Bryan-Meredith,Bryan-Meredith-Match-Logs
73aaa27d,2020,Phelipe-Megiolaro,Phelipe-Megiolaro-Match-Logs
2.49E+14,2020,John-McCarthy,John-McCarthy-Match-Logs
1e29552f,2020,Jonathan-Klinsmann,Jonathan-Klinsmann-Match-Logs
1fa85681,2020,Przemyslaw-Tyton,Przemyslaw-Tyton-Match-Logs
977791f4,2020,JT-Marcinkowski,JT-Marcinkowski-Match-Logs
ca1c6f3d,2020,Jimmy-Maurer,Jimmy-Maurer-Match-Logs
4903c3a6,2020,Richard-Sanchez,Richard-Sanchez-Match-Logs
dba6b279,2020,David-Ochoa,David-Ochoa-Match-Logs
6b33d86b,2020,Eloy-Room,Eloy-Room-Match-Logs
5.51E+06,2020,Pablo-Sisniega,Pablo-Sisniega-Match-Logs
c164335e,2020,Sean-Johnson,Sean-Johnson-Match-Logs
6904a59a,2020,Mario-Daniel-Vega,Mario-Daniel-Vega-Match-Logs
ac341b1f,2020,Kyle-Zobeck,Kyle-Zobeck-Match-Logs
d899e3bf,2020,Brad-Guzan,Brad-Guzan-Match-Logs
8b388dd5,2020,Chris-Seitz,Chris-Seitz-Match-Logs
22a94b80,2020,Kenneth-Vermeer,Kenneth-Vermeer-Match-Logs
3f41d25f,2020,Dayne-St-Clair,Dayne-St-Clair-Match-Logs
5ba8a3f3,2020,Andrew-Putna,Andrew-Putna-Match-Logs
cc741f50,2020,Tim-Melia,Tim-Melia-Match-Logs
c1205184,2020,Clint-Irwin,Clint-Irwin-Match-Logs
1739b660,2020,David-Jensen,David-Jensen-Match-Logs
4a51ba65,2020,Matt-Turner,Matt-Turner-Match-Logs
18f0723b,2020,Ryan-Meara,Ryan-Meara-Match-Logs
ed6320b7,2020,Steve-Clark,Steve-Clark-Match-Logs
86bac87b,2020,Thomas-Hasal,Thomas-Hasal-Match-Logs
c5487a34,2020,Andrew-Tarbell,Andrew-Tarbell-Match-Logs
aef9f720,2020,Bobby-Edwards,Bobby-Edwards-Match-Logs
e3b198bc,2020,Kenneth-Kronholm,Kenneth-Kronholm-Match-Logs
ea42e480,2020,Maxime-Crepeau,Maxime-Crepeau-Match-Logs
b57454c7,2020,Marko-Maric,Marko-Maric-Match-Logs
d9178ea2,2020,Spencer-Richey,Spencer-Richey-Match-Logs
ec646e88,2020,William-Yarbrough,William-Yarbrough-Match-Logs
4b1cbf4d,2020,Greg-Ranjitsingh,Greg-Ranjitsingh-Match-Logs
7fd42a85,2020,David-Bingham,David-Bingham-Match-Logs
0d5c0218,2020,Clement-Diop,Clement-Diop-Match-Logs
06caac45,2020,Zac-MacMath,Zac-MacMath-Match-Logs
b76e1394,2020,Pedro-Gallese,Pedro-Gallese-Match-Logs
b3b21a11,2020,Andre-Blake,Andre-Blake-Match-Logs
aa28a396,2020,Alex-Bono,Alex-Bono-Match-Logs
c3e50b67,2020,Joe-Bendik,Joe-Bendik-Match-Logs
4277b946,2020,Jeff-Attinella,Jeff-Attinella-Match-Logs
5480ae05,2020,Quentin-Westberg,Quentin-Westberg-Match-Logs
012fc030,2020,Bill-Hamid,Bill-Hamid-Match-Logs
4d6e50d8,2020,Aljaz-Ivacic,Aljaz-Ivacic-Match-Logs
4598ac94,2020,Bobby-Shuttleworth,Bobby-Shuttleworth-Match-Logs
69a57596,2020,Evan-Bush,Evan-Bush-Match-Logs
7827a6b3,2020,Tyler-Miller,Tyler-Miller-Match-Logs
9903a3cb,2020,Brad-Knighton,Brad-Knighton-Match-Logs
5480ae05,2021,Quentin-Westberg,Quentin-Westberg-Match-Logs
9903a3cb,2021,Brad-Knighton,Brad-Knighton-Match-Logs
dba6b279,2021,David-Ochoa,David-Ochoa-Match-Logs
4a8af93c,2021,Alec-Kann,Alec-Kann-Match-Logs
06caac45,2021,Zac-MacMath,Zac-MacMath-Match-Logs
ed6320b7,2021,Steve-Clark,Steve-Clark-Match-Logs
4277b946,2021,Jeff-Attinella,Jeff-Attinella-Match-Logs
927c3059,2021,Logan-Ketterer,Logan-Ketterer-Match-Logs
f4a12161,2021,Michael-Nelson,Michael-Nelson-Match-Logs
5e253986,2021,Brandon-Austin,Brandon-Austin-Match-Logs
063adc5e,2021,Jon-Kempin,Jon-Kempin-Match-Logs
c5487a34,2021,Andrew-Tarbell,Andrew-Tarbell-Match-Logs
cc741f50,2021,Tim-Melia,Tim-Melia-Match-Logs
69a57596,2021,Evan-Bush,Evan-Bush-Match-Logs
d9178ea2,2021,Spencer-Richey,Spencer-Richey-Match-Logs
8b388dd5,2021,Chris-Seitz,Chris-Seitz-Match-Logs
977791f4,2021,JT-Marcinkowski,JT-Marcinkowski-Match-Logs
ec646e88,2021,William-Yarbrough,William-Yarbrough-Match-Logs
4d6e50d8,2021,Aljaz-Ivacic,Aljaz-Ivacic-Match-Logs
4a51ba65,2021,Matt-Turner,Matt-Turner-Match-Logs
1e29552f,2021,Jonathan-Klinsmann,Jonathan-Klinsmann-Match-Logs
d899e3bf,2021,Brad-Guzan,Brad-Guzan-Match-Logs
f01df62c,2021,Mason-Stajduhar,Mason-Stajduhar-Match-Logs
5c07e176,2021,Carlos-Coronel,Carlos-Coronel-Match-Logs
5ba8a3f3,2021,Andrew-Putna,Andrew-Putna-Match-Logs
467f09c8,2021,Joe-Willis,Joe-Willis-Match-Logs
aa28a396,2021,Alex-Bono,Alex-Bono-Match-Logs
6904a59a,2021,Mario-Daniel-Vega,Mario-Daniel-Vega-Match-Logs
b76e1394,2021,Pedro-Gallese,Pedro-Gallese-Match-Logs
6a1940d5,2021,Brad-Stuver,Brad-Stuver-Match-Logs
22a94b80,2021,Kenneth-Vermeer,Kenneth-Vermeer-Match-Logs
1d0a0f3e,2021,Stefan-Frei,Stefan-Frei-Match-Logs
c3a86eea,2021,Jonathan-Bond,Jonathan-Bond-Match-Logs
e6f22a6b,2021,Luis-Barraza,Luis-Barraza-Match-Logs
b57454c7,2021,Marko-Maric,Marko-Maric-Match-Logs
873fdbdf,2021,Stefan-Cleveland,Stefan-Cleveland-Match-Logs
86bac87b,2021,Thomas-Hasal,Thomas-Hasal-Match-Logs
901408ac,2021,James-Pantemis,James-Pantemis-Match-Logs
012fc030,2021,Bill-Hamid,Bill-Hamid-Match-Logs
c3e50b67,2021,Joe-Bendik,Joe-Bendik-Match-Logs
aa133046,2021,Cody-Cropper,Cody-Cropper-Match-Logs
52e7f812,2021,Sebastian-Breza,Sebastian-Breza-Match-Logs
ea42e480,2021,Maxime-Crepeau,Maxime-Crepeau-Match-Logs
2.49E+14,2021,John-McCarthy,John-McCarthy-Match-Logs
7827a6b3,2021,Tyler-Miller,Tyler-Miller-Match-Logs
3349dcba,2021,Tomas-Romero,Tomas-Romero-Match-Logs
4598ac94,2021,Bobby-Shuttleworth,Bobby-Shuttleworth-Match-Logs
0d3f30b9,2021,Adam-Grinwis,Adam-Grinwis-Match-Logs
b3b21a11,2021,Andre-Blake,Andre-Blake-Match-Logs
c164335e,2021,Sean-Johnson,Sean-Johnson-Match-Logs
3f394ec5,2021,Kyle-Morton,Kyle-Morton-Match-Logs
2f49476c,2021,Matt-Freese,Matt-Freese-Match-Logs
92823044,2021,Hunter-Sulte,Hunter-Sulte-Match-Logs
ca1c6f3d,2021,Jimmy-Maurer,Jimmy-Maurer-Match-Logs
dd26b605,2021,Jamal-Blackman,Jamal-Blackman-Match-Logs
73aaa27d,2021,Phelipe-Megiolaro,Phelipe-Megiolaro-Match-Logs
5.51E+06,2021,Pablo-Sisniega,Pablo-Sisniega-Match-Logs
3f41d25f,2021,Dayne-St-Clair,Dayne-St-Clair-Match-Logs
c55a846e,2021,Gaga-Slonina,Gaga-Slonina-Match-Logs
1fa85681,2021,Przemyslaw-Tyton,Przemyslaw-Tyton-Match-Logs
0d5c0218,2021,Clement-Diop,Clement-Diop-Match-Logs
6b306c92,2021,John-Pulskamp,John-Pulskamp-Match-Logs
c1205184,2021,Clint-Irwin,Clint-Irwin-Match-Logs
6b33d86b,2021,Eloy-Room,Eloy-Room-Match-Logs
f352799f,2021,Nick-Marsman,Nick-Marsman-Match-Logs
4d6e50d8,2022,Aljaz-Ivacic,Aljaz-Ivacic-Match-Logs
467f09c8,2022,Joe-Willis,Joe-Willis-Match-Logs
0d5c0218,2022,Clement-Diop,Clement-Diop-Match-Logs
f352799f,2022,Nick-Marsman,Nick-Marsman-Match-Logs
c55a846e,2022,Gaga-Slonina,Gaga-Slonina-Match-Logs
52e7f812,2022,Sebastian-Breza,Sebastian-Breza-Match-Logs
06caac45,2022,Zac-MacMath,Zac-MacMath-Match-Logs
c7e14787,2022,Abraham-Rodriguez,Abraham-Rodriguez-Match-Logs
063adc5e,2022,Jon-Kempin,Jon-Kempin-Match-Logs
3f41d25f,2022,Dayne-St-Clair,Dayne-St-Clair-Match-Logs
d9178ea2,2022,Spencer-Richey,Spencer-Richey-Match-Logs
f01df62c,2022,Mason-Stajduhar,Mason-Stajduhar-Match-Logs
5480ae05,2022,Quentin-Westberg,Quentin-Westberg-Match-Logs
10f6f942,2022,Earl-Edwards-Jr,Earl-Edwards-Jr-Match-Logs
4598ac94,2022,Bobby-Shuttleworth,Bobby-Shuttleworth-Match-Logs
d1f3e74b,2022,Kendall-McIntosh,Kendall-McIntosh-Match-Logs
c164335e,2022,Sean-Johnson,Sean-Johnson-Match-Logs
f59bd2d3,2022,Rocco-Rios-Novo,Rocco-Rios-Novo-Match-Logs
9792574e,2022,Isaac-Boehmer,Isaac-Boehmer-Match-Logs
9110da2b,2022,Matt-Bersano,Matt-Bersano-Match-Logs
6b306c92,2022,John-Pulskamp,John-Pulskamp-Match-Logs
0cf321c8,2022,Djordje-Petrovic,Djordje-Petrovic-Match-Logs
012fc030,2022,Bill-Hamid,Bill-Hamid-Match-Logs
873fdbdf,2022,Stefan-Cleveland,Stefan-Cleveland-Match-Logs
ec646e88,2022,William-Yarbrough,William-Yarbrough-Match-Logs
1d0a0f3e,2022,Stefan-Frei,Stefan-Frei-Match-Logs
ed6320b7,2022,Steve-Clark,Steve-Clark-Match-Logs
9903a3cb,2022,Brad-Knighton,Brad-Knighton-Match-Logs
c3a86eea,2022,Jonathan-Bond,Jonathan-Bond-Match-Logs
2f061b36,2022,Raul-Gudino,Raul-Gudino-Match-Logs
42ba8628,2022,Roman-Celentano,Roman-Celentano-Match-Logs
7827a6b3,2022,Tyler-Miller,Tyler-Miller-Match-Logs
86bac87b,2022,Thomas-Hasal,Thomas-Hasal-Match-Logs
18f0723b,2022,Ryan-Meara,Ryan-Meara-Match-Logs
eb343262,2022,Maarten-Paes,Maarten-Paes-Match-Logs
5c07e176,2022,Carlos-Coronel,Carlos-Coronel-Match-Logs
f4a12161,2022,Michael-Nelson,Michael-Nelson-Match-Logs
2.49E+14,2022,John-McCarthy,John-McCarthy-Match-Logs
5.51E+06,2022,Pablo-Sisniega,Pablo-Sisniega-Match-Logs
53e360bb,2022,Kristijan-Kahlina,Kristijan-Kahlina-Match-Logs
e75f9dba,2022,George-Marks,George-Marks-Match-Logs
c4d9567d,2022,Drake-Callender,Drake-Callender-Match-Logs
b76e1394,2022,Pedro-Gallese,Pedro-Gallese-Match-Logs
e93972ac,2022,Elliot-Panicco,Elliot-Panicco-Match-Logs
aa28a396,2022,Alex-Bono,Alex-Bono-Match-Logs
