Squad_Code,Year,Name,Text
258a6f4d,2018-2019,Tim-Kleindienst,Tim-Kleindienst-Match-Logs
18b896d6,2018-2019,Antonio-Rudiger,Antonio-Rudiger-Match-Logs
e385200c,2018-2019,Samuel-Sahin-Radlinger,Samuel-Sahin-Radlinger-Match-Logs
ce5b170a,2018-2019,Claud-Adjapong,Claud-Adjapong-Match-Logs
90bbd822,2018-2019,Alvaro-Garcia,Alvaro-Garcia-Match-Logs
b6964eb6,2018-2019,Chris-Smalling,Chris-Smalling-Match-Logs
0d4ceb32,2018-2019,Matej-Vydra,Matej-Vydra-Match-Logs
d7bf3d19,2018-2019,Romain-Amalfitano,Romain-Amalfitano-Match-Logs
3e4f735d,2018-2019,Vitorino-Antunes,Vitorino-Antunes-Match-Logs
532d2690,2018-2019,Daniele-De-Rossi,Daniele-De-Rossi-Match-Logs
c8c60119,2018-2019,Almamy-Toure,Almamy-Toure-Match-Logs
fe006f82,2018-2019,Johan-Larsson,Johan-Larsson-Match-Logs
a3d94a58,2018-2019,Cristian-Romero,Cristian-Romero-Match-Logs
0375723e,2018-2019,Simone-Verdi,Simone-Verdi-Match-Logs
ba5004e1,2018-2019,Damian-Suarez,Damian-Suarez-Match-Logs
ab4b3e35,2018-2019,Bernard,Bernard-Match-Logs
6813ac34,2018-2019,Pablo-Zabaleta,Pablo-Zabaleta-Match-Logs
d5dd5f1f,2018-2019,Pierre-Emerick-Aubameyang,Pierre-Emerick-Aubameyang-Match-Logs
9319781b,2018-2019,Ben-Johnson,Ben-Johnson-Match-Logs
92e7e919,2018-2019,Son-Heung-min,Son-Heung-min-Match-Logs
42dcf26d,2018-2019,Alvaro-Gonzalez,Alvaro-Gonzalez-Match-Logs
3ecc11d8,2018-2019,Yeray-Alvarez,Yeray-Alvarez-Match-Logs
b0243215,2018-2019,Cristian-DellOrco,Cristian-DellOrco-Match-Logs
92432bc6,2018-2019,Amadou-Haidara,Amadou-Haidara-Match-Logs
ed1e53f3,2018-2019,Phil-Foden,Phil-Foden-Match-Logs
f00de885,2018-2019,Anthony-Lopes,Anthony-Lopes-Match-Logs
b017b770,2018-2019,Sam-Surridge,Sam-Surridge-Match-Logs
7d2d3329,2018-2019,Hamza-Choudhury,Hamza-Choudhury-Match-Logs
d2416c2e,2018-2019,Yussuf-Poulsen,Yussuf-Poulsen-Match-Logs
76806215,2018-2019,Yohann-Pele,Yohann-Pele-Match-Logs
ee8508c0,2018-2019,Jan-Oblak,Jan-Oblak-Match-Logs
6e2c94ad,2018-2019,Umut-Bozok,Umut-Bozok-Match-Logs
2146785a,2018-2019,Davide-Calabria,Davide-Calabria-Match-Logs
e9ada8cf,2018-2019,Javi-Lopez,Javi-Lopez-Match-Logs
c1bcb2df,2018-2019,Riccardo-Doratiotto,Riccardo-Doratiotto-Match-Logs
e33c06cf,2018-2019,Niklas-Sule,Niklas-Sule-Match-Logs
e5cd9da6,2018-2019,Riza-Durmisi,Riza-Durmisi-Match-Logs
3c05e082,2018-2019,Koo-Ja-cheol,Koo-Ja-cheol-Match-Logs
a7a9d95a,2018-2019,Paco-Alcacer,Paco-Alcacer-Match-Logs
839c14e1,2018-2019,Cedric-Soares,Cedric-Soares-Match-Logs
7cefa219,2018-2019,Tito,Tito-Match-Logs
dc936144,2018-2019,Joe-Bennett,Joe-Bennett-Match-Logs
cd0fa27b,2018-2019,Hakan-Calhanoglu,Hakan-Calhanoglu-Match-Logs
b7f2edff,2018-2019,Adrian-Marin,Adrian-Marin-Match-Logs
53283127,2018-2019,Jeremy-Grimm,Jeremy-Grimm-Match-Logs
dfb6490a,2018-2019,Patrick-Herrmann,Patrick-Herrmann-Match-Logs
6853490f,2018-2019,Malcom,Malcom-Match-Logs
462475ed,2018-2019,Ludovic-Ajorque,Ludovic-Ajorque-Match-Logs
4b511457,2018-2019,Oriol-Romeu,Oriol-Romeu-Match-Logs
014b57f5,2018-2019,Sergio-Moreno,Sergio-Moreno-Match-Logs
482b70ad,2018-2019,Mike-Frantz,Mike-Frantz-Match-Logs
acde3581,2018-2019,Evens-Joseph,Evens-Joseph-Match-Logs
59e6e5bf,2018-2019,Dominic-Calvert-Lewin,Dominic-Calvert-Lewin-Match-Logs
94b2001f,2018-2019,Danilo,Danilo-Match-Logs
aa21406e,2018-2019,Christopher-Rocchia,Christopher-Rocchia-Match-Logs
53e07d0b,2018-2019,Adam-Szalai,Adam-Szalai-Match-Logs
4b6bcb0d,2018-2019,Aaron-Rowe,Aaron-Rowe-Match-Logs
cacadf4f,2018-2019,Luis-Advincula,Luis-Advincula-Match-Logs
a08b974a,2018-2019,Lucas-Ocampos,Lucas-Ocampos-Match-Logs
c49afee6,2018-2019,Seydou-Doumbia,Seydou-Doumbia-Match-Logs
f4b7f2ec,2018-2019,Stiven-Plaza,Stiven-Plaza-Match-Logs
eda40760,2018-2019,Aleksandar-Kolarov,Aleksandar-Kolarov-Match-Logs
706a60e1,2018-2019,Myziane-Maolida,Myziane-Maolida-Match-Logs
b15e93aa,2018-2019,Allan,Allan-Match-Logs
420c18a1,2018-2019,Yann-Sommer,Yann-Sommer-Match-Logs
a4971d84,2018-2019,Djene,Djene-Match-Logs
ed90babd,2018-2019,Adam-Ounas,Adam-Ounas-Match-Logs
a8d4428b,2018-2019,Josh-Sargent,Josh-Sargent-Match-Logs
19f8e480,2018-2019,Sergi-Palencia,Sergi-Palencia-Match-Logs
bc0bfc64,2018-2019,Josh-Maja,Josh-Maja-Match-Logs
173061c0,2018-2019,Riccardo-Gagliolo,Riccardo-Gagliolo-Match-Logs
0670ee51,2018-2019,Oumar-Solet,Oumar-Solet-Match-Logs
b82880c6,2018-2019,Simon-Falette,Simon-Falette-Match-Logs
75f2c59f,2018-2019,Roberto-Pereyra,Roberto-Pereyra-Match-Logs
467bae22,2018-2019,Franco-Vazquez,Franco-Vazquez-Match-Logs
85dace26,2018-2019,Alex-Collado,Alex-Collado-Match-Logs
3535098b,2018-2019,Vincent-Laurini,Vincent-Laurini-Match-Logs
b2bd0f6c,2018-2019,Jonathan-Bamba,Jonathan-Bamba-Match-Logs
614c38fb,2018-2019,Joel-Obi,Joel-Obi-Match-Logs
a63a995f,2018-2019,Fabian-Lustenberger,Fabian-Lustenberger-Match-Logs
93390969,2018-2019,Marcello-Gazzola,Marcello-Gazzola-Match-Logs
2e8fc160,2018-2019,Javi-Fuego,Javi-Fuego-Match-Logs
6b47c5db,2018-2019,Wilfred-Ndidi,Wilfred-Ndidi-Match-Logs
970b8574,2018-2019,Federico-Dimarco,Federico-Dimarco-Match-Logs
d0643f8f,2018-2019,Enrico-Brignola,Enrico-Brignola-Match-Logs
1c96ad85,2018-2019,Marcelo-Saracchi,Marcelo-Saracchi-Match-Logs
e26fcca3,2018-2019,Santiago-Ascacibar,Santiago-Ascacibar-Match-Logs
246d153b,2018-2019,Ola-Aina,Ola-Aina-Match-Logs
808df563,2018-2019,Moussa-Wague,Moussa-Wague-Match-Logs
f1675fdd,2018-2019,Junior-Tavares,Junior-Tavares-Match-Logs
ffbbc83b,2018-2019,Florian-Grillitsch,Florian-Grillitsch-Match-Logs
b70bde8f,2018-2019,Stefano-Sensi,Stefano-Sensi-Match-Logs
ba71d071,2018-2019,Pedro-Alcala,Pedro-Alcala-Match-Logs
ad6295d4,2018-2019,Miguel-Layun,Miguel-Layun-Match-Logs
0442183b,2018-2019,Nathaniel-Clyne,Nathaniel-Clyne-Match-Logs
a46472d0,2018-2019,Lamine-Kone,Lamine-Kone-Match-Logs
f11fe861,2018-2019,Bruno-Gonzalez,Bruno-Gonzalez-Match-Logs
797f6070,2018-2019,Abdoulaye-Dabo,Abdoulaye-Dabo-Match-Logs
03e48abb,2018-2019,Matty-Daly,Matty-Daly-Match-Logs
770d7eb8,2018-2019,Kenny-Lala,Kenny-Lala-Match-Logs
7460ca0d,2018-2019,Daniel-Parejo,Daniel-Parejo-Match-Logs
56413b1f,2018-2019,Charles-Aranguiz,Charles-Aranguiz-Match-Logs
677ee102,2018-2019,Yannick-Cahuzac,Yannick-Cahuzac-Match-Logs
4133cfcf,2018-2019,Svante-Ingelsson,Svante-Ingelsson-Match-Logs
d023d70f,2018-2019,Karol-Linetty,Karol-Linetty-Match-Logs
29d8ad3f,2018-2019,Pablo,Pablo-Match-Logs
aef6e670,2018-2019,Presnel-Kimpembe,Presnel-Kimpembe-Match-Logs
42c8ede1,2018-2019,Matthias-Phaeton,Matthias-Phaeton-Match-Logs
e0900238,2018-2019,Victor-Wanyama,Victor-Wanyama-Match-Logs
41fb0f4e,2018-2019,Domingos-Quina,Domingos-Quina-Match-Logs
2114abf9,2018-2019,Camillo-Ciano,Camillo-Ciano-Match-Logs
710fbdd1,2018-2019,Branimir-Hrgota,Branimir-Hrgota-Match-Logs
7111d552,2018-2019,Vinicius-Junior,Vinicius-Junior-Match-Logs
cfd8dde3,2018-2019,Benjamin-Corgnet,Benjamin-Corgnet-Match-Logs
c951a6df,2018-2019,Isaac-Hayden,Isaac-Hayden-Match-Logs
2306bfde,2018-2019,Ruben-Pardo,Ruben-Pardo-Match-Logs
7ba2eaa9,2018-2019,Pedro-Neto,Pedro-Neto-Match-Logs
8c725b43,2018-2019,German-Pezzella,German-Pezzella-Match-Logs
08511d65,2018-2019,Sergio-Ramos,Sergio-Ramos-Match-Logs
f86ca403,2018-2019,Vincent-Pajot,Vincent-Pajot-Match-Logs
3cefcaef,2018-2019,Ferland-Mendy,Ferland-Mendy-Match-Logs
b09a3ecc,2018-2019,Daniel-Ciofani,Daniel-Ciofani-Match-Logs
8325870c,2018-2019,Kara-Mbodji,Kara-Mbodji-Match-Logs
e0991c04,2018-2019,Marcos-Rojo,Marcos-Rojo-Match-Logs
1a4b9094,2018-2019,Bouna-Sarr,Bouna-Sarr-Match-Logs
645a3363,2018-2019,Angel-Gomes,Angel-Gomes-Match-Logs
75751c99,2018-2019,Ivan-Cuellar,Ivan-Cuellar-Match-Logs
5cec2487,2018-2019,Martin-Montoya,Martin-Montoya-Match-Logs
a6154613,2018-2019,Luis-Suarez,Luis-Suarez-Match-Logs
3be1a627,2018-2019,Emerson-Hyndman,Emerson-Hyndman-Match-Logs
14b8fcdf,2018-2019,Daniele-Rugani,Daniele-Rugani-Match-Logs
c7259b83,2018-2019,Rolando-Mandragora,Rolando-Mandragora-Match-Logs
2334478a,2018-2019,Stefano-Sturaro,Stefano-Sturaro-Match-Logs
a7f00c8c,2018-2019,Luisinho,Luisinho-Match-Logs
b86fe156,2018-2019,Giannelli-Imbula,Giannelli-Imbula-Match-Logs
c3e4ecbb,2018-2019,Jordan-Lefort,Jordan-Lefort-Match-Logs
8c955557,2018-2019,Jules-Keita,Jules-Keita-Match-Logs
61590953,2018-2019,Stanley-NSoki,Stanley-NSoki-Match-Logs
ed45c4a5,2018-2019,Valentin-Rongier,Valentin-Rongier-Match-Logs
129dd8e7,2018-2019,Aleksandar-Jovanovic,Aleksandar-Jovanovic-Match-Logs
58e933d2,2018-2019,Christian-Kouame,Christian-Kouame-Match-Logs
3071a619,2018-2019,Nolan-Roux,Nolan-Roux-Match-Logs
fcb38f57,2018-2019,Mike-Maignan,Mike-Maignan-Match-Logs
9306d5ea,2018-2019,Jonathan-Hogg,Jonathan-Hogg-Match-Logs
63a10528,2018-2019,Herman-Moussaki,Herman-Moussaki-Match-Logs
1d1691ad,2018-2019,Alvaro-Odriozola,Alvaro-Odriozola-Match-Logs
58eee997,2018-2019,Mason-Greenwood,Mason-Greenwood-Match-Logs
a70b8345,2018-2019,Frederik-Ronnow,Frederik-Ronnow-Match-Logs
89ac64a6,2018-2019,Manuel-Akanji,Manuel-Akanji-Match-Logs
cf623c78,2018-2019,Erik-Durm,Erik-Durm-Match-Logs
c4527123,2018-2019,Gregory-Sertic,Gregory-Sertic-Match-Logs
8b66d9cc,2018-2019,Yann-Karamoh,Yann-Karamoh-Match-Logs
9260926b,2018-2019,Ibrahim-Amadou,Ibrahim-Amadou-Match-Logs
4207e578,2018-2019,Pablo-Chavarria,Pablo-Chavarria-Match-Logs
7f622eef,2018-2019,Assane-Diousse,Assane-Diousse-Match-Logs
3189f61a,2018-2019,Nabil-Bentaleb,Nabil-Bentaleb-Match-Logs
59d53e8a,2018-2019,Francis-Guerrero,Francis-Guerrero-Match-Logs
c710f7d5,2018-2019,Mirko-Valdifiori,Mirko-Valdifiori-Match-Logs
6c811eb7,2018-2019,Carles-Alena,Carles-Alena-Match-Logs
41bd99ea,2018-2019,Simone-Scuffet,Simone-Scuffet-Match-Logs
3d50bcdb,2018-2019,Moise-Kean,Moise-Kean-Match-Logs
9f0ea33f,2018-2019,Sergio-Asenjo,Sergio-Asenjo-Match-Logs
01efac19,2018-2019,Antonin-Barak,Antonin-Barak-Match-Logs
d14229f3,2018-2019,Adrien-Hunou,Adrien-Hunou-Match-Logs
9b6f7fd5,2018-2019,Lucas-Paqueta,Lucas-Paqueta-Match-Logs
ee7cdd0c,2018-2019,Felix-Gotze,Felix-Gotze-Match-Logs
4c5b14d2,2018-2019,Joaquin,Joaquin-Match-Logs
565bf0da,2018-2019,David-Abraham,David-Abraham-Match-Logs
5f186f5c,2018-2019,Lluis-Sastre,Lluis-Sastre-Match-Logs
ec5dae45,2018-2019,Emanuel-Vignato,Emanuel-Vignato-Match-Logs
808d48f3,2018-2019,Jaume-Costa,Jaume-Costa-Match-Logs
8870154f,2018-2019,Bobby-Allain,Bobby-Allain-Match-Logs
9f736ed2,2018-2019,Jordon-Ibe,Jordon-Ibe-Match-Logs
df3cda47,2018-2019,Dejan-Kulusevski,Dejan-Kulusevski-Match-Logs
9592289a,2018-2019,Simone-Zaza,Simone-Zaza-Match-Logs
314f2124,2018-2019,Miranda,Miranda-Match-Logs
13e0eb29,2018-2019,Samuel-Saiz,Samuel-Saiz-Match-Logs
f2c1300a,2018-2019,Vitor-Hugo,Vitor-Hugo-Match-Logs
4cc93246,2018-2019,Fabio-Ceravolo,Fabio-Ceravolo-Match-Logs
8aec0537,2018-2019,Pascal-Gross,Pascal-Gross-Match-Logs
77f278a0,2018-2019,Clinton-NJie,Clinton-NJie-Match-Logs
6c203af0,2018-2019,Yves-Bissouma,Yves-Bissouma-Match-Logs
644faf10,2018-2019,Jose-Mauri,Jose-Mauri-Match-Logs
03bd0bf4,2018-2019,Naldo,Naldo-Match-Logs
4db2157a,2018-2019,Ole-Selnaes,Ole-Selnaes-Match-Logs
ce4246f5,2018-2019,Kurt-Zouma,Kurt-Zouma-Match-Logs
003a5c72,2018-2019,Mikel-San-Jose,Mikel-San-Jose-Match-Logs
94c18565,2018-2019,Florian-Kainz,Florian-Kainz-Match-Logs
c6637acf,2018-2019,Caiuby,Caiuby-Match-Logs
0b5a292a,2018-2019,Mario-Rui,Mario-Rui-Match-Logs
c58a9db7,2018-2019,Ahmet-Gurleyen,Ahmet-Gurleyen-Match-Logs
ad6df2d5,2018-2019,Miralem-Pjanic,Miralem-Pjanic-Match-Logs
bece776f,2018-2019,Nabil-Fekir,Nabil-Fekir-Match-Logs
b32e8c5f,2018-2019,Rai-Vloet,Rai-Vloet-Match-Logs
3a949a25,2018-2019,Martin-Dubravka,Martin-Dubravka-Match-Logs
55126f3b,2018-2019,Koke,Koke-Match-Logs
6f5f82c0,2018-2019,Andoni-Gorosabel,Andoni-Gorosabel-Match-Logs
833fb62e,2018-2019,Sandro-Ramirez,Sandro-Ramirez-Match-Logs
93b891d1,2018-2019,Felipe-Caicedo,Felipe-Caicedo-Match-Logs
2876eaa3,2018-2019,Ben-Wilmot,Ben-Wilmot-Match-Logs
d29202c2,2018-2019,Sory-Kaba,Sory-Kaba-Match-Logs
5ddb8f9f,2018-2019,Danny-da-Costa,Danny-da-Costa-Match-Logs
42e8eba2,2018-2019,Gaoussou-Traore,Gaoussou-Traore-Match-Logs
9dc69d38,2018-2019,Leandro-Bacuna,Leandro-Bacuna-Match-Logs
2c38b327,2018-2019,Marko-Pjaca,Marko-Pjaca-Match-Logs
5eebbfdf,2018-2019,Kenedy,Kenedy-Match-Logs
6058730,2018-2019,Filip-Bradaric,Filip-Bradaric-Match-Logs
da974c7b,2018-2019,Kalidou-Koulibaly,Kalidou-Koulibaly-Match-Logs
8e48dc61,2018-2019,Ander-Guevara,Ander-Guevara-Match-Logs
7fd58fe3,2018-2019,Senad-Lulic,Senad-Lulic-Match-Logs
ecab64a0,2018-2019,Per-Ciljan-Skjelbred,Per-Ciljan-Skjelbred-Match-Logs
49000148,2018-2019,Mehdi-Merghem,Mehdi-Merghem-Match-Logs
6fd8a334,2018-2019,Aleksandar-Dragovic,Aleksandar-Dragovic-Match-Logs
275e2c51,2018-2019,Romain-Thomas,Romain-Thomas-Match-Logs
75645f0e,2018-2019,Borja-Iglesias,Borja-Iglesias-Match-Logs
7d86864c,2018-2019,Mirko-Gori,Mirko-Gori-Match-Logs
a4b1028a,2018-2019,Hamari-Traore,Hamari-Traore-Match-Logs
a4b00319,2018-2019,Javi-Galan,Javi-Galan-Match-Logs
999908af,2018-2019,Wakaso,Wakaso-Match-Logs
debc6b55,2018-2019,Jon-Bautista,Jon-Bautista-Match-Logs
bef22bc4,2018-2019,Matheus-Pereira-da-Silva,Matheus-Pereira-da-Silva-Match-Logs
c8387671,2018-2019,Harvey-Elliott,Harvey-Elliott-Match-Logs
74dc806c,2018-2019,Hatem-Ben-Arfa,Hatem-Ben-Arfa-Match-Logs
cb4f24c6,2018-2019,Joe-Hart,Joe-Hart-Match-Logs
15e1afd5,2018-2019,Franck-Tabanou,Franck-Tabanou-Match-Logs
a671316d,2018-2019,Wilson-Isidor,Wilson-Isidor-Match-Logs
791af558,2018-2019,Raffael,Raffael-Match-Logs
46b5375e,2018-2019,Pape-Souare,Pape-Souare-Match-Logs
30c220c3,2018-2019,Mitchell-Weiser,Mitchell-Weiser-Match-Logs
5ee6e943,2018-2019,Marc-Aurele-Caillard,Marc-Aurele-Caillard-Match-Logs
dcf7cf44,2018-2019,Valentin-Vada,Valentin-Vada-Match-Logs
6fbde63a,2018-2019,Yassine-Benzia,Yassine-Benzia-Match-Logs
b7d082af,2018-2019,Mohamed-Diame,Mohamed-Diame-Match-Logs
9a64e67e,2018-2019,Robin-Le-Normand,Robin-Le-Normand-Match-Logs
3f10bd22,2018-2019,Jesus-Navas,Jesus-Navas-Match-Logs
d07e3b41,2018-2019,Fousseni-Diabate,Fousseni-Diabate-Match-Logs
1bda5842,2018-2019,Portu,Portu-Match-Logs
f522d7ec,2018-2019,Grady-Diangana,Grady-Diangana-Match-Logs
857cb4f3,2018-2019,Peru-Nolaskoain,Peru-Nolaskoain-Match-Logs
20b104bc,2018-2019,Adam-Smith,Adam-Smith-Match-Logs
2415bd0a,2018-2019,Felipe,Felipe-Match-Logs
f1cfc209,2018-2019,Tomas-Rincon,Tomas-Rincon-Match-Logs
eb78322b,2018-2019,Anthony-Walongwa,Anthony-Walongwa-Match-Logs
5343eb4e,2018-2019,Yoshinori-Muto,Yoshinori-Muto-Match-Logs
a6e316c1,2018-2019,Ezequiel-Schelotto,Ezequiel-Schelotto-Match-Logs
9dd5da03,2018-2019,Yoel-Armougom,Yoel-Armougom-Match-Logs
0e21fc3c,2018-2019,Borja-Valero,Borja-Valero-Match-Logs
e1df6989,2018-2019,Imran-Louza,Imran-Louza-Match-Logs
813aae2f,2018-2019,Yeni-Ngbakoto,Yeni-Ngbakoto-Match-Logs
b883006f,2018-2019,Torles-Knoll,Torles-Knoll-Match-Logs
36c2ca73,2018-2019,Alex-McCarthy,Alex-McCarthy-Match-Logs
834d0be5,2018-2019,Lucas-Alario,Lucas-Alario-Match-Logs
d87e2cae,2018-2019,Willian-Jose,Willian-Jose-Match-Logs
35dd6d80,2018-2019,Domenico-Criscito,Domenico-Criscito-Match-Logs
58007d77,2018-2019,Davor-Lovren,Davor-Lovren-Match-Logs
4e219ad2,2018-2019,Suso,Suso-Match-Logs
c693347d,2018-2019,Andreas-Cornelius,Andreas-Cornelius-Match-Logs
64e8ed6d,2018-2019,Borja-Mayoral,Borja-Mayoral-Match-Logs
1e0b6a73,2018-2019,Simon-Francis,Simon-Francis-Match-Logs
fd51b456,2018-2019,Lucas-Vazquez,Lucas-Vazquez-Match-Logs
16380240,2018-2019,Mesut-Ozil,Mesut-Ozil-Match-Logs
aeaf1bc1,2018-2019,Leon-Dajaku,Leon-Dajaku-Match-Logs
23fffc06,2018-2019,Victor-Mollejo,Victor-Mollejo-Match-Logs
e97150c0,2018-2019,Jeremy-Morel,Jeremy-Morel-Match-Logs
a53b661f,2018-2019,Ihlas-Bebou,Ihlas-Bebou-Match-Logs
e33f36d5,2018-2019,Bram-Nuytinck,Bram-Nuytinck-Match-Logs
8eec784d,2018-2019,Timothy-Weah,Timothy-Weah-Match-Logs
b05e2dbd,2018-2019,Jose-Luis-Gaya,Jose-Luis-Gaya-Match-Logs
50b51fac,2018-2019,Carlos-Sanchez,Carlos-Sanchez-Match-Logs
c2846353,2018-2019,Marc-Navarro,Marc-Navarro-Match-Logs
fe2db476,2018-2019,Lukasz-Piszczek,Lukasz-Piszczek-Match-Logs
2c0f8e9e,2018-2019,Alexis-Sanchez,Alexis-Sanchez-Match-Logs
099e666f,2018-2019,Jonjoe-Kenny,Jonjoe-Kenny-Match-Logs
45963054,2018-2019,Jamie-Vardy,Jamie-Vardy-Match-Logs
162efffd,2018-2019,Rodrigo-De-Paul,Rodrigo-De-Paul-Match-Logs
2200181e,2018-2019,Kaan-Ayhan,Kaan-Ayhan-Match-Logs
4115ce4e,2018-2019,Jan-Bednarek,Jan-Bednarek-Match-Logs
0118c54c,2018-2019,Anthony-Caci,Anthony-Caci-Match-Logs
8a7ff278,2018-2019,Joel-Ward,Joel-Ward-Match-Logs
5d8d7454,2018-2019,Frederic-Guilbert,Frederic-Guilbert-Match-Logs
ee923664,2018-2019,Kevin-Vazquez,Kevin-Vazquez-Match-Logs
4e6dbac4,2018-2019,Sergej-Milinkovic-Savic,Sergej-Milinkovic-Savic-Match-Logs
5f09991f,2018-2019,Patrick-van-Aanholt,Patrick-van-Aanholt-Match-Logs
f794b426,2018-2019,Federico-Marchetti,Federico-Marchetti-Match-Logs
0a0cc13c,2018-2019,Sergio-Leon,Sergio-Leon-Match-Logs
9f1893b9,2018-2019,Felipe-Anderson,Felipe-Anderson-Match-Logs
88d4144a,2018-2019,Maximilian-Mittelstadt,Maximilian-Mittelstadt-Match-Logs
7329018e,2018-2019,Papakouli-Diop,Papakouli-Diop-Match-Logs
436a9dd0,2018-2019,Ander-Herrera,Ander-Herrera-Match-Logs
09bcc566,2018-2019,Virgil-Misidjan,Virgil-Misidjan-Match-Logs
af0c835b,2018-2019,Samuel-Moutoussamy,Samuel-Moutoussamy-Match-Logs
07ace8c3,2018-2019,Rhys-Healey,Rhys-Healey-Match-Logs
ab651565,2018-2019,Nathan-Redmond,Nathan-Redmond-Match-Logs
0000acda,2018-2019,Marco-Benassi,Marco-Benassi-Match-Logs
dc1c2fce,2018-2019,Alex-Berenguer,Alex-Berenguer-Match-Logs
fd3f57ce,2018-2019,Jason-Puncheon,Jason-Puncheon-Match-Logs
46a8347f,2018-2019,Sime-Vrsaljko,Sime-Vrsaljko-Match-Logs
30f90535,2018-2019,Fabio,Fabio-Match-Logs
44f8c299,2018-2019,Lucas-Deaux,Lucas-Deaux-Match-Logs
f956479d,2018-2019,Cedric-Teuchert,Cedric-Teuchert-Match-Logs
d368feb8,2018-2019,Alfie-Mawson,Alfie-Mawson-Match-Logs
08aa17d0,2018-2019,Antonio-Valencia,Antonio-Valencia-Match-Logs
e1b0a70d,2018-2019,Pietro-Terracciano,Pietro-Terracciano-Match-Logs
d0f72bf1,2018-2019,Max-Kilman,Max-Kilman-Match-Logs
5eae500a,2018-2019,Romelu-Lukaku,Romelu-Lukaku-Match-Logs
e9fbcc21,2018-2019,Joaquin-Munoz,Joaquin-Munoz-Match-Logs
87882adc,2018-2019,Daniel-Torres,Daniel-Torres-Match-Logs
1001ae82,2018-2019,Ryad-Boudebouz,Ryad-Boudebouz-Match-Logs
d9764034,2018-2019,Guillermo-Maripan,Guillermo-Maripan-Match-Logs
a1c7b425,2018-2019,Manuel-Pucciarelli,Manuel-Pucciarelli-Match-Logs
09f24df6,2018-2019,Maxime-Pelican,Maxime-Pelican-Match-Logs
197640fd,2018-2019,Timothy-Castagne,Timothy-Castagne-Match-Logs
b6e50615,2018-2019,Yuri-Berchiche,Yuri-Berchiche-Match-Logs
45954ec7,2018-2019,Marcel-Tisserand,Marcel-Tisserand-Match-Logs
5d4f7d61,2018-2019,Patrik-Schick,Patrik-Schick-Match-Logs
962e54cb,2018-2019,Goncalo-Paciencia,Goncalo-Paciencia-Match-Logs
230a2fac,2018-2019,Giovanni-Di-Lorenzo,Giovanni-Di-Lorenzo-Match-Logs
97655ccd,2018-2019,Paul-Verhaegh,Paul-Verhaegh-Match-Logs
b92edde2,2018-2019,Maxime-Poundje,Maxime-Poundje-Match-Logs
28a65a2c,2018-2019,Jessy-Moulin,Jessy-Moulin-Match-Logs
244bc2c8,2018-2019,Boulaye-Dia,Boulaye-Dia-Match-Logs
2ead2809,2018-2019,Gianluca-Lapadula,Gianluca-Lapadula-Match-Logs
ae64d449,2018-2019,Luca-Cigarini,Luca-Cigarini-Match-Logs
e61b8aee,2018-2019,Granit-Xhaka,Granit-Xhaka-Match-Logs
10650926,2018-2019,Ismael-Diomande,Ismael-Diomande-Match-Logs
53cad200,2018-2019,Cesar-Azpilicueta,Cesar-Azpilicueta-Match-Logs
f4081572,2018-2019,Nuri-Sahin,Nuri-Sahin-Match-Logs
52611641,2018-2019,Lucas-Torreira,Lucas-Torreira-Match-Logs
fa274d97,2018-2019,Nico-Schulz,Nico-Schulz-Match-Logs
8e088e04,2018-2019,Toni-Lato,Toni-Lato-Match-Logs
20094685,2018-2019,Maxime-Lopez,Maxime-Lopez-Match-Logs
3312f911,2018-2019,Jeffrey-Schlupp,Jeffrey-Schlupp-Match-Logs
d248cd8f,2018-2019,Dayot-Upamecano,Dayot-Upamecano-Match-Logs
fbbc8e15,2018-2019,Noah-Joel-Sarenren-Bazee,Noah-Joel-Sarenren-Bazee-Match-Logs
f1bed920,2018-2019,Kevin-Rodrigues,Kevin-Rodrigues-Match-Logs
ecbb3fdf,2018-2019,Andre-Schurrle,Andre-Schurrle-Match-Logs
25ab9c9c,2018-2019,Manuel-Gulde,Manuel-Gulde-Match-Logs
e665a2db,2018-2019,Marco-Fabian,Marco-Fabian-Match-Logs
4f2908e5,2018-2019,Federico-Peluso,Federico-Peluso-Match-Logs
6992791d,2018-2019,Junior-Stanislas,Junior-Stanislas-Match-Logs
44ac04e9,2018-2019,Matias-Vecino,Matias-Vecino-Match-Logs
0b90bb97,2018-2019,Santi-Mina,Santi-Mina-Match-Logs
d557d734,2018-2019,Matt-Doherty,Matt-Doherty-Match-Logs
f4290206,2018-2019,Marcos-Alonso,Marcos-Alonso-Match-Logs
23c63b7f,2018-2019,Ignatius-Ganago,Ignatius-Ganago-Match-Logs
71b47ab9,2018-2019,Cucho,Cucho-Match-Logs
56400c01,2018-2019,Fabio-Pisacane,Fabio-Pisacane-Match-Logs
dc31b84c,2018-2019,Kayne-Ramsey,Kayne-Ramsey-Match-Logs
3626daea,2018-2019,Leonardo-Spinazzola,Leonardo-Spinazzola-Match-Logs
269b4638,2018-2019,Stipe-Perica,Stipe-Perica-Match-Logs
418f8f61,2018-2019,Michel,Michel-Match-Logs
47064058,2018-2019,Oliver-Baumann,Oliver-Baumann-Match-Logs
59a3efba,2018-2019,Nicola-Dalmonte,Nicola-Dalmonte-Match-Logs
cfd5e123,2018-2019,Gaetan-Bong,Gaetan-Bong-Match-Logs
b0616e3d,2018-2019,Sergio-Escudero,Sergio-Escudero-Match-Logs
